,2013_01_01_NDVI,2013_01_17_NDVI,2013_02_02_NDVI,2013_02_18_NDVI,2013_03_06_NDVI,2013_03_22_NDVI,2013_04_07_NDVI,2013_04_23_NDVI,2013_05_09_NDVI,2013_05_25_NDVI,2013_06_10_NDVI,2013_06_26_NDVI,2013_07_12_NDVI,2013_07_28_NDVI,2013_08_13_NDVI,2013_08_29_NDVI,2013_09_14_NDVI,2013_09_30_NDVI,2013_10_16_NDVI,2013_11_01_NDVI,2013_11_17_NDVI,2013_12_03_NDVI,2013_12_19_NDVI,2014_01_01_NDVI,2014_01_17_NDVI,2014_02_02_NDVI,2014_02_18_NDVI,2014_03_06_NDVI,2014_03_22_NDVI,2014_04_07_NDVI,2014_04_23_NDVI,2014_05_09_NDVI,2014_05_25_NDVI,2014_06_10_NDVI,2014_06_26_NDVI,2014_07_12_NDVI,2014_07_28_NDVI,2014_08_13_NDVI,2014_08_29_NDVI,2014_09_14_NDVI,2014_09_30_NDVI,2014_10_16_NDVI,2014_11_01_NDVI,2014_11_17_NDVI,2014_12_03_NDVI,2014_12_19_NDVI,2015_01_01_NDVI,2015_01_17_NDVI,2015_02_02_NDVI,2015_02_18_NDVI,2015_03_06_NDVI,2015_03_22_NDVI,2015_04_07_NDVI,2015_04_23_NDVI,2015_05_09_NDVI,2015_05_25_NDVI,2015_06_10_NDVI,2015_06_26_NDVI,2015_07_12_NDVI,2015_07_28_NDVI,2015_08_13_NDVI,2015_08_29_NDVI,2015_09_14_NDVI,2015_09_30_NDVI,2015_10_16_NDVI,2015_11_01_NDVI,2015_11_17_NDVI,2015_12_03_NDVI,2015_12_19_NDVI,2016_01_01_NDVI,2016_01_17_NDVI,2016_02_02_NDVI,2016_02_18_NDVI,2016_03_05_NDVI,2016_03_21_NDVI,2016_04_06_NDVI,2016_04_22_NDVI,2016_05_08_NDVI,2016_05_24_NDVI,2016_06_09_NDVI,2016_06_25_NDVI,2016_07_11_NDVI,2016_07_27_NDVI,2016_08_12_NDVI,2016_08_28_NDVI,2016_09_13_NDVI,2016_09_29_NDVI,2016_10_15_NDVI,2016_10_31_NDVI,2016_11_16_NDVI,2016_12_02_NDVI,2016_12_18_NDVI,2017_01_01_NDVI,2017_01_17_NDVI,2017_02_02_NDVI,2017_02_18_NDVI,2017_03_06_NDVI,2017_03_22_NDVI,2017_04_07_NDVI,2017_04_23_NDVI,2017_05_09_NDVI,2017_05_25_NDVI,2017_06_10_NDVI,2017_06_26_NDVI,2017_07_12_NDVI,2017_07_28_NDVI,2017_08_13_NDVI,2017_08_29_NDVI,2017_09_14_NDVI,2017_09_30_NDVI,2017_10_16_NDVI,2017_11_01_NDVI,2017_11_17_NDVI,2017_12_03_NDVI,2017_12_19_NDVI,2018_01_01_NDVI,2018_01_17_NDVI,2018_02_02_NDVI,2018_02_18_NDVI,2018_03_06_NDVI,2018_03_22_NDVI,2018_04_07_NDVI,2018_04_23_NDVI,2018_05_09_NDVI,2018_05_25_NDVI,2018_06_10_NDVI,2018_06_26_NDVI,2018_07_12_NDVI,2018_07_28_NDVI,2018_08_13_NDVI,2018_08_29_NDVI,2018_09_14_NDVI,2018_09_30_NDVI,2018_10_16_NDVI,2018_11_01_NDVI,2018_11_17_NDVI,2018_12_03_NDVI,2018_12_19_NDVI,2019_01_01_NDVI,2019_01_17_NDVI,2019_02_02_NDVI,2019_02_18_NDVI,2019_03_06_NDVI,2019_03_22_NDVI,2019_04_07_NDVI,2019_04_23_NDVI,2019_05_09_NDVI,2019_05_25_NDVI,2019_06_10_NDVI,2019_06_26_NDVI,2019_07_12_NDVI,2019_07_28_NDVI,2019_08_13_NDVI,2019_08_29_NDVI,2019_09_14_NDVI,2019_09_30_NDVI,2019_10_16_NDVI,2019_11_01_NDVI,2019_11_17_NDVI,2019_12_03_NDVI,2019_12_19_NDVI,2020_01_01_NDVI,2020_01_17_NDVI,2020_02_02_NDVI,2020_02_18_NDVI,2020_03_05_NDVI,2020_03_21_NDVI,2020_04_06_NDVI,2020_04_22_NDVI,2020_05_08_NDVI,2020_05_24_NDVI,2020_06_09_NDVI,2020_06_25_NDVI,2020_07_11_NDVI,2020_07_27_NDVI,2020_08_12_NDVI,2020_08_28_NDVI,2020_09_13_NDVI,2020_09_29_NDVI,2020_10_15_NDVI,2020_10_31_NDVI,2020_11_16_NDVI,2020_12_02_NDVI,2020_12_18_NDVI,2021_01_01_NDVI,2021_01_17_NDVI,2021_02_02_NDVI,2021_02_18_NDVI,2021_03_06_NDVI,2021_03_22_NDVI,2021_04_07_NDVI,2021_04_23_NDVI,2021_05_09_NDVI,2021_05_25_NDVI,2021_06_10_NDVI,2021_06_26_NDVI,system:index
254,0.5865,0.8085,0.938625,0.85925,0.737875,0.66075,0.515875,0.51025,0.72975,0.9235,1.036,0.70425,0.781125,0.651125,0.291875,0.5055,0.692125,0.965125,0.93175,0.508125,0.490875,0.573375,0.655625,0.794375,0.949,0.871,0.937125,0.61825,0.604375,0.3905,0.46875,0.629875,0.9395,0.90475,0.77425,0.958,0.653875,0.763875,0.2725,0.95325,1.005125,0.863375,0.718875,0.436875,0.54825,0.5655,0.768375,0.894375,0.886125,0.8415,0.795375,0.56875,0.584,0.57825,0.7085,0.97225,0.968125,0.8765,1.019625,0.28225,0.248375,0.775875,0.941,1.0235,0.938625,0.636,0.551375,0.40225,0.5745,0.761375,0.93075,0.947375,0.883875,0.597,0.455125,0.372875,0.4105,0.652875,0.782375,0.983875,0.204625,0.842875,0.205625,0.18025,0.727625,0.9995,1.019,0.89525,0.84575,0.428625,0.4955,0.486375,0.792125,0.935875,0.972875,0.9215,0.69425,0.500375,0.449125,0.536,0.775,0.921625,1.032875,0.49675,0.97825,0.486875,0.679625,1.005375,0.762625,0.992,0.936625,0.703,0.6195,0.58675,0.6635,0.63675,0.729,0.94775,0.83375,0.97,0.742625,0.62875,0.55725,0.5625,0.77,0.658125,0.70325,0.65,0.62625,0.584375,0.892125,0.912,0.963875,0.94475,0.727625,0.4145,0.465375,0.730625,0.730625,0.95175,0.92425,0.968,0.893,0.656375,0.59775,0.46275,0.672875,0.8465,0.865625,0.892,0.983625,0.41675,0.7475,0.874375,1.024875,1.0675,1.015625,0.9255,0.615625,0.6135,0.682875,0.856375,0.9015,0.96975,0.903375,0.935,0.7245,0.574125,0.620375,0.779875,0.92775,0.799625,0.62225,0.406375,0.446,0.45325,0.943,1.007125,1.0335,0.949375,0.754,0.581625,0.540625,0.60425,0.62325,0.897375,0.81575,0.883375,0.9125,0.70525,0.526,0.607875,0.846625,1.00775,0.665125,1.081375,0.03175
255,0.59975,0.883625,0.96775,0.955625,0.675,0.545875,0.261125,0.303375,0.600125,0.9415,0.77375,0.836,0.519625,0.396125,0.598375,0.5475,0.972875,0.9595,0.8925,0.492875,0.26825,0.4265,0.589125,0.765375,0.95975,1.024375,0.955625,0.60725,0.501,0.28875,0.30225,0.598125,0.90575,0.941375,0.887875,0.904375,0.2315,0.470875,0.774375,0.966625,1.006375,0.881125,0.707375,0.299125,0.484875,0.54125,0.778,0.9805,0.977,0.878125,0.81825,0.5255,0.37475,0.482625,0.65175,1.023375,0.317625,0.89275,1.05625,0.9115,0.311625,0.7145,0.926375,1.006375,0.90475,0.585125,0.35125,0.345625,0.52275,0.7585,0.948875,0.99225,0.8445,0.46375,0.38875,0.338875,0.31175,0.628,0.79725,1.0105,0.94,0.90625,0.836125,0.190625,0.6835,0.238125,1.04075,0.9445,0.85575,0.318875,0.318875,0.40525,0.804,0.956375,0.980875,0.911,0.568625,0.506375,0.301125,0.562,0.87625,1.1,1.03225,0.57625,1.086,0.842875,0.356125,0.855375,0.852,1.014875,1.01825,0.745625,0.29275,0.4025,0.509625,0.635,0.744375,0.9615,0.908625,0.971875,0.75125,0.542125,0.46875,0.488125,0.61775,0.82625,0.968,0.81175,0.3605,0.423875,0.591875,0.7985,1.0445,0.97975,0.7025,0.29275,0.32425,0.60375,0.678125,0.939875,1.034125,1.0205,0.944125,0.688125,0.640875,0.29125,0.4425,0.810625,0.86575,0.892125,0.869375,0.92775,0.52525,0.684625,1.022125,1.08125,1.0575,0.855625,0.2995,0.39125,0.577125,0.846375,0.916625,1.039375,0.975875,0.966,0.679625,0.474875,0.4695,0.7145,0.942375,0.95725,0.78025,0.433875,0.25575,0.393625,0.835,1.106875,1.067,0.966,0.781375,0.333875,0.457,0.548375,0.55875,0.926375,0.972375,0.982875,0.95425,0.709,0.39175,0.431625,0.859625,1.099125,0.91575,1.1015,0.031875
256,0.582125,0.79425,0.85175,0.886125,0.7255,0.645,0.507625,0.51025,0.672125,0.9335,0.925875,0.7305,0.8205,0.71575,0.529875,0.456625,1.1165,0.970625,0.937875,0.634375,0.43,0.5765,0.645875,0.73075,0.90275,0.92625,0.9585,0.66,0.609875,0.4435,0.468375,0.629875,0.93825,0.899375,0.7825,0.940625,0.653875,0.4705,0.266125,0.9585,0.94,0.893375,0.678375,0.436875,0.534,0.5655,0.785,0.8955,0.91125,0.87225,0.788875,0.52525,0.517125,0.566625,0.669375,0.99625,0.91925,0.80075,1.025375,0.401125,0.25,0.823125,0.966,0.968375,0.92075,0.664125,0.545,0.522,0.5745,0.761375,0.93075,0.927875,0.812,0.5495,0.470625,0.479375,0.426,0.662625,0.795,1.021125,0.255375,0.804375,0.330875,0.154625,0.735625,1.02825,1.003625,0.918,0.857125,0.550625,0.4805,0.510125,0.863125,0.953375,0.907,0.841375,0.68375,0.530625,0.384625,0.53125,0.802125,0.949125,1.017125,0.499625,1.00575,0.186125,0.79575,1.005375,0.389875,1.006,0.887125,0.713875,0.541875,0.564625,0.64,0.766875,0.77925,0.97625,0.870625,0.90875,0.76575,0.62675,0.5865,0.563125,0.707125,0.70325,0.86025,0.764125,0.617125,0.6885,0.973375,1.026,1.026125,0.956,0.723125,0.547,0.518375,0.678625,0.678625,0.943,0.944,0.9145,0.893,0.611875,0.6305,0.431125,0.65825,0.839375,0.71725,0.892,0.45475,0.60575,0.47125,0.843375,1.0525,1.050375,1.015625,0.936375,0.59675,0.60375,0.66225,0.83925,0.904125,0.98825,0.931375,0.935,0.750625,0.565375,0.6125,0.837,0.946,0.80825,0.635125,0.348,0.527,0.45075,0.943,1.043,1.05625,0.971875,0.766625,0.51925,0.5845,0.5835,0.649,0.897375,0.942125,0.91725,0.89525,0.6985,0.414625,0.515625,0.854875,1.0715,0.71475,1.081375,0.032
257,0.437375,0.754875,0.781375,0.796625,0.767625,0.71975,0.67,0.641375,0.766125,0.91025,0.992875,0.300625,0.53825,0.37,0.508,0.333875,1.001125,1.086875,1.01925,0.7545,0.5375,0.493,0.64775,0.639625,0.767625,0.806,0.87375,0.663875,0.68,0.59875,0.6175,0.6925,0.917625,0.921125,0.6265,0.84225,0.626875,0.621875,1.0415,1.043875,1.068625,0.9485,0.82075,0.582125,0.542125,0.47775,0.669625,0.859125,0.839875,0.806,0.783625,0.64175,0.64975,0.636,0.730375,0.958875,0.3095,0.892375,0.9735,0.466625,0.2325,0.815,0.974,1.054125,0.967125,0.73675,0.555375,0.52325,0.593125,0.677875,0.75975,0.8535,0.82475,0.632125,0.6055,0.68275,0.485,0.71275,0.833625,0.879625,0.9185,0.511875,0.41225,0.749375,0.87025,0.42925,1.036875,0.970375,0.743,0.533375,0.683125,0.527875,0.69025,0.813375,0.81775,0.79325,0.7125,0.647,0.657125,0.6505,0.83575,0.95175,0.989375,0.46675,0.463,0.908,0.36825,0.8135,0.534,1.084,1.036875,0.864875,0.741375,0.4785,0.6355,0.63375,0.71375,0.8335,0.82325,0.971875,0.832125,0.817,0.6635,0.58175,0.273875,0.50425,0.74375,0.77925,0.55325,0.304,0.499,1.081875,1.027125,1.03925,0.83875,0.590625,0.51275,0.79575,0.618,0.830875,0.8745,0.897875,0.941875,0.837125,0.844125,0.840375,0.542625,0.821625,0.790375,0.823125,0.785375,0.63075,0.591875,0.49875,1.101375,1.068125,1.038375,0.933375,0.5295,0.571,0.691125,0.81875,0.898625,0.911,0.8625,0.941625,0.811,0.66925,0.769375,0.837375,0.887,0.734375,1.06375,0.333875,0.24975,0.2645,0.935625,1.06625,1.07125,0.983375,0.920625,0.495625,0.588125,0.6575,0.632375,0.759,0.836875,0.876125,0.85475,0.763875,0.6745,0.710625,0.677,0.963125,0.329625,1.011375,0.032125
258,0.433625,0.709875,0.892,0.939375,0.881,0.86175,0.615625,0.543875,0.619125,0.9005,0.967,0.668625,0.51725,0.37225,0.84125,0.74275,1.126875,1.06475,0.97275,0.514375,0.38125,0.444375,0.607875,0.697375,0.799375,0.983875,0.92975,0.79375,0.8065,0.422375,0.5195,0.538,0.913375,0.887625,0.736625,0.71225,0.635625,0.338375,1.04375,1.066375,1.08975,0.973625,0.879625,0.397625,0.495375,0.48375,0.608375,0.78575,0.771125,0.9785,0.956875,0.87725,0.730875,0.599125,0.627375,0.772625,0.557875,0.5785,0.9635,0.3775,0.5255,0.761375,1.03675,1.06375,0.998625,0.76125,0.539,0.4785,0.52675,0.57875,0.780625,0.754,0.958125,0.763625,0.641875,0.645375,0.499375,0.489,0.656875,0.99775,0.441,0.516875,0.277125,0.193125,0.685625,0.976,1.06675,0.99225,0.6195,0.45925,0.4555,0.432375,0.693875,0.828125,0.758,0.904,0.89775,0.780125,0.5175,0.629125,0.68775,0.8685,0.954,0.327375,0.838625,0.529,0.9285,0.684875,1.05625,1.12925,1.026375,0.655375,0.405375,0.521875,0.654875,0.654875,0.7965,0.922,0.860125,1.004375,0.873,0.8155,0.706875,0.6275,0.6925,0.920875,1.02075,0.64075,0.261,0.325,0.675375,1.130625,1.05975,0.936125,0.69675,0.393875,0.394125,0.62725,0.62725,0.856125,0.903,0.90825,0.925625,0.813375,0.877625,0.74425,0.753625,0.868375,0.83175,0.588375,0.7865,0.26825,0.841625,0.869875,1.121875,1.065375,1.0475,0.744625,0.38025,0.4185,0.53825,0.778125,0.87825,0.9055,0.94325,0.958125,0.868125,0.730375,0.686625,0.843875,0.90775,0.79575,0.59675,0.550125,0.210875,0.67625,0.9995,1.109125,0.927875,0.935625,0.648,0.461625,0.578,0.607625,0.659875,0.780875,0.972875,0.93,0.933125,0.809,0.675125,0.66975,0.623125,0.975375,1.062875,0.68825,0.03225
259,0.594125,0.784,0.768625,0.8685,0.743875,0.712625,0.760625,0.716875,0.8115,0.947875,1.03275,0.2995,0.54925,0.32,0.991375,1.02875,1.07625,1.054125,1.02625,0.783625,0.82275,0.683125,0.831625,0.745125,0.833875,0.811125,0.90075,0.67425,0.73225,0.709,0.73075,0.74125,0.975125,0.91125,0.652375,0.97775,0.610875,0.719875,1.0515,1.00775,1.03075,0.97375,0.970625,0.697125,0.795625,0.782125,0.73125,0.8325,0.780125,0.82475,0.785125,0.673875,0.75425,0.7005,0.792,0.93325,1.0265,0.7525,1.008125,0.240375,0.143625,0.955625,0.971125,1.012875,1.023875,0.929625,0.793,0.688375,0.65575,0.7105,0.791625,0.88775,0.794875,0.739375,0.728125,0.730375,0.63,0.812125,0.833125,0.879625,0.676125,0.43275,0.39,0.967125,0.86475,0.33575,0.996875,1.04575,0.82375,0.85975,0.821375,0.618625,0.848,0.91025,0.897125,0.8155,0.75075,0.6725,0.68975,0.748375,0.889625,0.943625,0.939625,0.596875,1.174875,0.888125,1.107875,1.02875,0.56175,0.890625,1.054125,0.973,0.898375,0.7955,0.773,0.81925,0.8235,0.902375,0.75775,0.804625,0.800125,0.721875,0.738625,0.735125,0.479875,0.763625,0.512875,0.82175,0.6905,0.431375,0.767875,1.031625,0.99575,0.948125,0.877125,0.820125,0.630875,0.8825,0.8825,0.84625,0.861,0.84175,0.761375,0.770375,0.7715,0.83375,0.6645,0.857,0.837,0.774625,0.978875,0.48025,0.891375,0.472375,1.035875,1.023125,0.997625,0.90625,0.7725,0.687625,0.83,0.911625,0.926,0.919375,0.843375,0.873,0.803875,0.698625,0.772875,0.885375,0.95825,0.835375,0.7005,0.709625,0.451625,0.43325,1.023875,1.018625,0.963625,0.985375,0.901875,0.7385,0.823,0.747625,0.767875,0.8665,0.8445,0.716375,0.682875,0.727375,0.632375,0.714,0.861875,0.978,0.30175,1.1295,0.032375
260,0.437375,0.686375,0.8765,0.79875,0.8485,0.752875,0.635625,0.641375,0.62475,0.8825,0.807625,0.300625,0.552,0.37,0.41775,0.479375,1.13825,1.090875,1.029,0.740375,0.4385,0.40225,0.547625,0.703625,0.899625,0.856375,0.919875,0.703875,0.773875,0.513875,0.580625,0.560625,0.917625,0.896375,0.6115,0.923625,0.444875,0.57175,1.071625,1.043875,1.085875,0.999,0.822625,0.44875,0.401,0.47775,0.744,0.809625,0.911375,0.9485,0.891,0.656875,0.552625,0.559375,0.64725,0.958875,0.655,1.04975,0.945875,0.336875,0.419375,0.808125,1.0275,1.077375,0.980375,0.711125,0.42575,0.41875,0.488,0.636125,0.82575,0.858,0.948625,0.5995,0.615,0.577625,0.359375,0.568875,0.845375,0.322,0.972125,1.06475,0.41225,0.3045,0.66625,0.427875,1.08075,1.021625,0.62775,0.462625,0.385125,0.3955,0.646125,0.799625,0.87575,0.926875,0.78075,0.699375,0.586375,0.6505,0.75775,0.95175,1.003875,0.44325,0.2205,0.908,0.36825,0.754125,0.729625,1.15425,1.093625,0.825,0.341375,0.4785,0.582375,0.582375,0.572625,0.849375,0.882375,1.0225,0.9115,0.79425,0.602625,0.58175,0.273875,0.4965,0.6835,0.78325,0.497,0.304,0.44575,1.110875,1.077,1.03925,0.70025,0.384875,0.383875,0.492375,0.5015,0.74225,0.8745,0.9155,0.95925,0.835125,0.80075,0.66925,0.45,0.78625,0.819625,0.823125,0.9435,0.6635,0.640625,0.50175,1.101375,1.114375,1.096875,0.916375,0.393125,0.399125,0.533,0.76025,0.832625,0.97325,0.88225,0.985875,0.855,0.66925,0.703375,0.756625,0.887,0.783375,0.99375,0.333875,0.24975,0.238125,0.76325,1.06625,1.10125,1.0365,0.865375,0.385375,0.47925,0.485625,0.338,0.701625,0.885875,0.977375,1.002,0.860625,0.616125,0.68875,0.545375,0.93625,0.36775,1.015125,0.0325
261,0.433625,0.709875,0.892,0.939375,0.881,0.86175,0.615625,0.543875,0.619125,0.9005,0.967,0.668625,0.51725,0.37225,0.84125,0.74275,1.126875,1.06475,0.97275,0.514375,0.38125,0.444375,0.607875,0.697375,0.799375,0.983875,0.92975,0.79375,0.8065,0.422375,0.5195,0.538,0.913375,0.887625,0.736625,0.71225,0.635625,0.338375,1.04375,1.066375,1.08975,0.973625,0.879625,0.397625,0.495375,0.48375,0.608375,0.78575,0.771125,0.9785,0.956875,0.87725,0.730875,0.599125,0.627375,0.772625,0.557875,0.5785,0.9635,0.3775,0.5255,0.761375,1.03675,1.06375,0.998625,0.76125,0.539,0.4785,0.52675,0.57875,0.780625,0.754,0.958125,0.763625,0.641875,0.645375,0.499375,0.489,0.656875,0.99775,0.441,0.516875,0.277125,0.193125,0.685625,0.976,1.06675,0.99225,0.6195,0.45925,0.4555,0.432375,0.693875,0.828125,0.758,0.904,0.89775,0.780125,0.5175,0.629125,0.68775,0.8685,0.954,0.327375,0.838625,0.529,0.9285,0.684875,1.05625,1.12925,1.026375,0.655375,0.405375,0.521875,0.654875,0.654875,0.7965,0.922,0.860125,1.004375,0.873,0.8155,0.706875,0.6275,0.6925,0.920875,1.02075,0.64075,0.261,0.325,0.675375,1.130625,1.05975,0.936125,0.69675,0.393875,0.394125,0.62725,0.62725,0.856125,0.903,0.90825,0.925625,0.813375,0.877625,0.74425,0.753625,0.868375,0.83175,0.588375,0.7865,0.26825,0.841625,0.869875,1.121875,1.065375,1.0475,0.744625,0.38025,0.4185,0.53825,0.778125,0.87825,0.9055,0.94325,0.958125,0.868125,0.730375,0.686625,0.843875,0.90775,0.79575,0.59675,0.550125,0.210875,0.67625,0.9995,1.109125,0.927875,0.935625,0.648,0.461625,0.578,0.607625,0.659875,0.780875,0.972875,0.93,0.933125,0.809,0.675125,0.66975,0.623125,0.975375,1.062875,0.68825,0.032625
262,0.4855,0.74575,0.802875,0.88475,0.764875,0.66725,0.505,0.491625,0.634625,0.929,1.023125,1.11625,0.81825,0.5885,0.656625,0.860625,0.854375,0.99475,0.9735,0.57175,0.47275,0.578,0.672625,0.707875,0.894625,0.90025,0.886875,0.668375,0.637875,0.473375,0.52425,0.70875,0.914125,0.901875,0.872125,0.41075,0.562375,0.462,0.998125,0.987125,0.990625,0.896,0.734,0.446375,0.60075,0.548375,0.784875,0.84925,0.83525,0.890875,0.83575,0.6325,0.571125,0.570625,0.6805,0.965125,1.004625,0.63975,0.843375,0.693,0.715375,0.917375,0.965,1.000875,0.898875,0.6285,0.438,0.4865,0.523125,0.731125,0.904,0.92775,0.857,0.64475,0.5335,0.526625,0.482375,0.658375,0.774375,0.97525,0.614625,0.5995,0.387,0.765125,0.282,1.0485,1.024375,0.995125,0.90475,0.540875,0.498625,0.4695,0.72675,0.857625,0.93025,0.905,0.743875,0.633875,0.48825,0.535,0.787125,0.87175,0.99625,0.638375,0.90725,0.586,0.884375,1.027125,0.73775,0.45325,1.038375,0.781625,0.508625,0.556625,0.639375,0.544,0.641375,0.872125,0.83375,0.941,0.7415,0.682125,0.613125,0.576875,0.803125,0.75425,1.042875,0.844875,0.335875,0.4935,1.069375,0.820375,1.004,0.94025,0.68125,0.469625,0.471,0.64175,0.64175,0.832125,0.93025,0.8935,0.856,0.632375,0.67875,0.611,0.8195,0.850875,0.8335,0.542125,0.89975,0.77725,0.609875,1.018625,1.07525,1.043125,1.0245,0.905,0.52175,0.568375,0.661875,0.796875,0.854125,0.8995,0.94475,0.858625,0.645375,0.5395,0.60825,0.8175,0.910125,0.833625,0.43725,0.507125,0.484375,0.467875,0.950875,1.057,1.04,0.896875,0.72775,0.493875,0.527125,0.585375,0.59775,0.82375,0.89275,0.9315,0.815875,0.705625,0.53925,0.52725,0.719375,1.023625,1.041,1.014,0.03275
263,0.42,0.556,0.683875,0.6325,0.775375,0.737125,0.78175,0.542875,0.64075,0.9055,0.84175,0.735,0.756875,0.32075,0.485875,0.767625,0.993875,1.0955,1.021,0.8,0.378125,0.39975,0.554,0.611375,0.62275,0.77725,0.842,0.750875,0.65375,0.56075,0.5865,0.482125,0.801875,0.745,0.636,0.544375,0.4275,0.67175,0.938,0.979625,1.041875,0.991375,0.869875,0.412,0.501125,0.4365,0.55825,0.66825,0.820375,0.8495,0.784875,0.75425,0.7125,0.642125,0.73675,0.90675,0.95025,0.3045,0.843375,0.2235,0.40375,0.759875,0.959875,1.017625,0.916,0.71725,0.5215,0.429875,0.453625,0.581,0.6875,0.615875,0.739625,0.611375,0.7,0.72625,0.599875,0.510375,0.676125,0.84975,0.904875,0.739875,0.519625,0.42225,0.669625,0.203625,1.044125,1.014125,0.954625,0.54725,0.368125,0.404,0.552125,0.76975,0.80125,0.730625,0.849125,0.749,0.7405,0.689,0.754,0.754,0.879,0.42125,0.87525,0.251875,0.447125,0.946,0.782,1.009625,1.06225,0.823375,0.401625,0.463625,0.586375,0.586375,0.54925,0.796375,0.713875,0.91125,0.75825,0.706875,0.624625,0.563125,0.788,0.68625,0.315,0.769125,0.39525,0.429875,0.600875,0.712625,1.0325,1.007125,0.835625,0.546125,0.443375,0.55675,0.50875,0.694875,0.80825,0.8205,0.801,0.827375,0.858875,0.655125,0.550875,0.75425,0.777625,0.891,0.918125,0.768875,0.347125,0.5725,1.0275,1.076,1.076,0.8425,0.476125,0.46075,0.59825,0.603,0.727875,0.927875,0.780125,0.811875,0.7985,0.80875,0.72975,0.684375,0.89225,0.713125,0.621,0.3905,0.46925,0.226625,0.6655,1.075,0.890875,1.005375,0.845,0.44575,0.510625,0.528125,0.6105,0.702,0.658875,0.72975,0.855625,0.65875,0.618,0.6565,0.6375,0.96975,0.509875,0.94875,0.032875
264,0.499,0.73725,0.797875,0.872,0.762875,0.739125,0.67825,0.589375,0.64725,0.882875,0.87425,0.481125,0.800875,0.220875,0.746,0.934,0.93025,1.02775,0.973375,0.62025,0.53725,0.6815,0.7035,0.719875,0.8465,0.8545,0.85925,0.72725,0.73,0.51925,0.607375,0.6675,0.900625,0.883125,0.599125,0.837125,0.4675,0.622,0.776875,0.994625,0.994375,0.947375,0.835,0.512625,0.6855,0.6225,0.6975,0.85225,0.79875,0.87,0.852625,0.716375,0.66625,0.62525,0.668,0.9125,0.94125,0.86925,0.909875,0.732375,0.1875,0.882125,0.970875,1.046875,0.89075,0.7345,0.526875,0.588375,0.5825,0.7465,0.8065,0.8715,0.84775,0.71675,0.644625,0.63975,0.465875,0.6445,0.773625,0.984125,0.971,0.844875,0.6885,0.721375,0.752625,1.030125,1.008875,1.00975,0.904625,0.6275,0.679125,0.543375,0.71475,0.787875,0.858125,0.89475,0.8145,0.704625,0.581375,0.590125,0.776,0.9895,0.92025,0.485,0.632875,0.35425,0.27925,1.017125,0.562125,0.822625,1.02175,0.817375,0.58025,0.6555,0.6795,0.686625,0.622,0.835125,0.8195,0.930125,0.8155,0.720875,0.556625,0.52075,0.7225,0.718625,0.922,0.864625,0.6175,0.431625,0.76025,0.95925,1.0085,0.957875,0.811625,0.615375,0.558625,0.6705,0.6705,0.814375,0.826375,0.91975,0.8535,0.708,0.707625,0.68725,0.544875,0.844,0.930625,0.7115,1.01075,0.977125,0.526,0.911875,0.990875,1.0425,0.965125,0.900375,0.688,0.693125,0.67825,0.792875,0.8285,0.86775,0.92075,0.935625,0.774375,0.6125,0.645,0.739625,0.862875,0.617875,0.82025,0.752125,0.290375,0.705875,0.667,1.0215,1.016,0.94175,0.800625,0.673875,0.669375,0.668625,0.6515,0.793625,0.801875,0.898375,0.895625,0.77425,0.596875,0.620875,0.7315,0.964625,0.713,0.723875,0.033
265,0.532125,0.733,0.75875,0.79225,0.71275,0.74625,0.627125,0.555375,0.683875,0.915125,0.913875,1.096125,0.802625,0.543875,0.740625,0.759875,0.995875,1.068625,0.9905,0.625125,0.565875,0.65675,0.72975,0.7255,0.8265,0.7925,0.918,0.734375,0.77175,0.62675,0.573875,0.62775,0.900625,0.913,0.703875,0.79675,0.698875,0.675625,0.25425,1.006625,1.013375,0.944125,0.793125,0.532875,0.653875,0.614,0.65925,0.863,0.834125,0.85475,0.808,0.714625,0.70475,0.61125,0.667375,0.92875,0.974375,0.840125,0.80475,0.554625,0.295875,0.913375,0.98775,1.045375,0.936375,0.713125,0.590625,0.60675,0.58825,0.730875,0.69375,0.868375,0.852875,0.73025,0.64975,0.71525,0.46875,0.6405,0.75325,0.90525,0.987125,0.784125,0.690875,0.64825,0.731125,1.063,1.02225,1.00425,0.883,0.549,0.6715,0.570625,0.745625,0.828125,0.89325,0.900125,0.8085,0.740625,0.591625,0.559,0.783,0.855875,0.823125,0.356125,0.609875,0.156875,0.34825,,0.61875,0.981625,1.012625,0.76925,0.66,0.6355,0.731375,0.735125,0.669625,0.882625,0.829875,0.931625,0.8,0.66825,0.568625,0.5125,0.813,0.76275,0.84125,0.814625,0.556375,0.207625,0.78025,0.721,1.013375,0.965125,0.77475,0.610375,0.54025,0.710875,0.710875,0.851625,0.912875,0.90125,0.85,0.716375,0.718375,0.63325,0.5485,0.848,0.94575,0.730625,0.993375,0.8775,0.219875,0.91275,1.020875,1.04925,0.995875,0.872125,0.59625,0.60925,0.662375,0.783625,0.820125,0.885375,0.9685,0.9175,0.779375,0.650125,0.642125,0.813625,0.940875,0.368875,1.01225,0.754375,0.678375,0.664,0.2015,1.038625,1.006125,0.972375,0.8135,0.636375,0.617125,0.647375,0.65,0.819,0.858625,0.887375,0.87725,0.817125,0.629125,0.645125,0.712875,0.965625,0.54775,0.636,0.033125
